,Sorah_name,Sorah_num,Ayah_num,Ayah_text
5585,القيامة,75,35,ثم اولى لك فاولى
5586,القيامة,75,36,ايحسب الانسان ان يترك سدى
5587,القيامة,75,37,الم يك نطفه من مني يمنى
5588,القيامة,75,38,ثم كان علقه فخلق فسوى
5589,القيامة,75,39,فجعل منه الزوجين الذكر والانثى
5590,القيامة,75,40,اليس ذلك بقادر على ان يحيي الموتى
5591,الإنسان,76,1,بسم الله الرحمن الرحيم هل اتى على الانسان حين من الدهر لم يكن شيئا مذكورا
5592,الإنسان,76,2,انا خلقنا الانسان من نطفه امشاج نبتليه فجعلناه سميعا بصيرا
5593,الإنسان,76,3,انا هديناه السبيل اما شاكرا واما كفورا
5594,الإنسان,76,4,انا اعتدنا للكافرين سلاسل واغلالا وسعيرا
5595,الإنسان,76,5,ان الابرار يشربون من كاس كان مزاجها كافورا
5596,الإنسان,76,6,عينا يشرب بها عباد الله يفجرونها تفجيرا
5597,الإنسان,76,7,يوفون بالنذر ويخافون يوما كان شره مستطيرا
5598,الإنسان,76,8,ويطعمون الطعام على حبه مسكينا ويتيما واسيرا
5599,الإنسان,76,9,انما نطعمكم لوجه الله لا نريد منكم جزاء ولا شكورا
5600,الإنسان,76,10,انا نخاف من ربنا يوما عبوسا قمطريرا
5601,الإنسان,76,11,فوقاهم الله شر ذلك اليوم ولقاهم نضره وسرورا
5602,الإنسان,76,12,وجزاهم بما صبروا جنه وحريرا
5603,الإنسان,76,13,متكئين فيها على الارائك لا يرون فيها شمسا ولا زمهريرا
5604,الإنسان,76,14,ودانيه عليهم ظلالها وذللت قطوفها تذليلا
5605,الإنسان,76,15,ويطاف عليهم بانيه من فضه واكواب كانت قواريرا
5606,الإنسان,76,16,قوارير من فضه قدروها تقديرا
5607,الإنسان,76,17,ويسقون فيها كاسا كان مزاجها زنجبيلا
5608,الإنسان,76,18,عينا فيها تسمى سلسبيلا
5609,الإنسان,76,19,ويطوف عليهم ولدان مخلدون اذا رايتهم حسبتهم لؤلؤا منثورا
5610,الإنسان,76,20,واذا رايت ثم رايت نعيما وملكا كبيرا
5611,الإنسان,76,21,عاليهم ثياب سندس خضر واستبرق وحلوا اساور من فضه وسقاهم ربهم شرابا طهورا
5612,الإنسان,76,22,ان هذا كان لكم جزاء وكان سعيكم مشكورا
5613,الإنسان,76,23,انا نحن نزلنا عليك القران تنزيلا
5614,الإنسان,76,24,فاصبر لحكم ربك ولا تطع منهم اثما او كفورا
5615,الإنسان,76,25,واذكر اسم ربك بكره واصيلا
5616,الإنسان,76,26,ومن الليل فاسجد له وسبحه ليلا طويلا
5617,الإنسان,76,27,ان هؤلاء يحبون العاجله ويذرون وراءهم يوما ثقيلا
5618,الإنسان,76,28,نحن خلقناهم وشددنا اسرهم واذا شئنا بدلنا امثالهم تبديلا
5619,الإنسان,76,29,ان هذه تذكره فمن شاء اتخذ الى ربه سبيلا
5620,الإنسان,76,30,وما تشاءون الا ان يشاء الله ان الله كان عليما حكيما
5621,الإنسان,76,31,يدخل من يشاء في رحمته والظالمين اعد لهم عذابا اليما
5622,المرسلات,77,1,بسم الله الرحمن الرحيم والمرسلات عرفا
5623,المرسلات,77,2,فالعاصفات عصفا
5624,المرسلات,77,3,والناشرات نشرا
5625,المرسلات,77,4,فالفارقات فرقا
5626,المرسلات,77,5,فالملقيات ذكرا
5627,المرسلات,77,6,عذرا او نذرا
5628,المرسلات,77,7,انما توعدون لواقع
5629,المرسلات,77,8,فاذا النجوم طمست
5630,المرسلات,77,9,واذا السماء فرجت
5631,المرسلات,77,10,واذا الجبال نسفت
5632,المرسلات,77,11,واذا الرسل اقتت
5633,المرسلات,77,12,لاي يوم اجلت
5634,المرسلات,77,13,ليوم الفصل
5635,المرسلات,77,14,وما ادراك ما يوم الفصل
5636,المرسلات,77,15,ويل يومئذ للمكذبين
5637,المرسلات,77,16,الم نهلك الاولين
5638,المرسلات,77,17,ثم نتبعهم الاخرين
5639,المرسلات,77,18,كذلك نفعل بالمجرمين
5640,المرسلات,77,19,ويل يومئذ للمكذبين
5641,المرسلات,77,20,الم نخلقكم من ماء مهين
5642,المرسلات,77,21,فجعلناه في قرار مكين
5643,المرسلات,77,22,الى قدر معلوم
5644,المرسلات,77,23,فقدرنا فنعم القادرون
5645,المرسلات,77,24,ويل يومئذ للمكذبين
5646,المرسلات,77,25,الم نجعل الارض كفاتا
5647,المرسلات,77,26,احياء وامواتا
5648,المرسلات,77,27,وجعلنا فيها رواسي شامخات واسقيناكم ماء فراتا
5649,المرسلات,77,28,ويل يومئذ للمكذبين
5650,المرسلات,77,29,انطلقوا الى ما كنتم به تكذبون
5651,المرسلات,77,30,انطلقوا الى ظل ذي ثلاث شعب
5652,المرسلات,77,31,لا ظليل ولا يغني من اللهب
5653,المرسلات,77,32,انها ترمي بشرر كالقصر
5654,المرسلات,77,33,كانه جمالت صفر
5655,المرسلات,77,34,ويل يومئذ للمكذبين
5656,المرسلات,77,35,هذا يوم لا ينطقون
5657,المرسلات,77,36,ولا يؤذن لهم فيعتذرون
5658,المرسلات,77,37,ويل يومئذ للمكذبين
5659,المرسلات,77,38,هذا يوم الفصل جمعناكم والاولين
5660,المرسلات,77,39,فان كان لكم كيد فكيدون
5661,المرسلات,77,40,ويل يومئذ للمكذبين
5662,المرسلات,77,41,ان المتقين في ظلال وعيون
5663,المرسلات,77,42,وفواكه مما يشتهون
5664,المرسلات,77,43,كلوا واشربوا هنيئا بما كنتم تعملون
5665,المرسلات,77,44,انا كذلك نجزي المحسنين
5666,المرسلات,77,45,ويل يومئذ للمكذبين
5667,المرسلات,77,46,كلوا وتمتعوا قليلا انكم مجرمون
5668,المرسلات,77,47,ويل يومئذ للمكذبين
5669,المرسلات,77,48,واذا قيل لهم اركعوا لا يركعون
5670,المرسلات,77,49,ويل يومئذ للمكذبين
5671,المرسلات,77,50,فباي حديث بعده يؤمنون
5672,النبأ,78,1,بسم الله الرحمن الرحيم عم يتساءلون
5673,النبأ,78,2,عن النبا العظيم
5674,النبأ,78,3,الذي هم فيه مختلفون
5675,النبأ,78,4,كلا سيعلمون
5676,النبأ,78,5,ثم كلا سيعلمون
5677,النبأ,78,6,الم نجعل الارض مهادا
5678,النبأ,78,7,والجبال اوتادا
5679,النبأ,78,8,وخلقناكم ازواجا
5680,النبأ,78,9,وجعلنا نومكم سباتا
5681,النبأ,78,10,وجعلنا الليل لباسا
5682,النبأ,78,11,وجعلنا النهار معاشا
5683,النبأ,78,12,وبنينا فوقكم سبعا شدادا
5684,النبأ,78,13,وجعلنا سراجا وهاجا
5685,النبأ,78,14,وانزلنا من المعصرات ماء ثجاجا
5686,النبأ,78,15,لنخرج به حبا ونباتا
5687,النبأ,78,16,وجنات الفافا
5688,النبأ,78,17,ان يوم الفصل كان ميقاتا
5689,النبأ,78,18,يوم ينفخ في الصور فتاتون افواجا
5690,النبأ,78,19,وفتحت السماء فكانت ابوابا
5691,النبأ,78,20,وسيرت الجبال فكانت سرابا
5692,النبأ,78,21,ان جهنم كانت مرصادا
5693,النبأ,78,22,للطاغين مابا
5694,النبأ,78,23,لابثين فيها احقابا
5695,النبأ,78,24,لا يذوقون فيها بردا ولا شرابا
5696,النبأ,78,25,الا حميما وغساقا
5697,النبأ,78,26,جزاء وفاقا
5698,النبأ,78,27,انهم كانوا لا يرجون حسابا
5699,النبأ,78,28,وكذبوا باياتنا كذابا
5700,النبأ,78,29,وكل شيء احصيناه كتابا
5701,النبأ,78,30,فذوقوا فلن نزيدكم الا عذابا
5702,النبأ,78,31,ان للمتقين مفازا
5703,النبأ,78,32,حدائق واعنابا
5704,النبأ,78,33,وكواعب اترابا
5705,النبأ,78,34,وكاسا دهاقا
5706,النبأ,78,35,لا يسمعون فيها لغوا ولا كذابا
5707,النبأ,78,36,جزاء من ربك عطاء حسابا
5708,النبأ,78,37,رب السماوات والارض وما بينهما الرحمن لا يملكون منه خطابا
5709,النبأ,78,38,يوم يقوم الروح والملائكه صفا لا يتكلمون الا من اذن له الرحمن وقال صوابا
5710,النبأ,78,39,ذلك اليوم الحق فمن شاء اتخذ الى ربه مابا
5711,النبأ,78,40,انا انذرناكم عذابا قريبا يوم ينظر المرء ما قدمت يداه ويقول الكافر يا ليتني كنت ترابا
5712,النازعات,79,1,بسم الله الرحمن الرحيم والنازعات غرقا
5713,النازعات,79,2,والناشطات نشطا
5714,النازعات,79,3,والسابحات سبحا
5715,النازعات,79,4,فالسابقات سبقا
5716,النازعات,79,5,فالمدبرات امرا
5717,النازعات,79,6,يوم ترجف الراجفه
5718,النازعات,79,7,تتبعها الرادفه
5719,النازعات,79,8,قلوب يومئذ واجفه
5720,النازعات,79,9,ابصارها خاشعه
5721,النازعات,79,10,يقولون اانا لمردودون في الحافره
5722,النازعات,79,11,ااذا كنا عظاما نخره
5723,النازعات,79,12,قالوا تلك اذا كره خاسره
5724,النازعات,79,13,فانما هي زجره واحده
5725,النازعات,79,14,فاذا هم بالساهره
5726,النازعات,79,15,هل اتاك حديث موسى
5727,النازعات,79,16,اذ ناداه ربه بالواد المقدس طوى
